request_id,job_id,finish_reason,e2e_latency,num_prompt_tokens,num_generation_tokens,num_cached_tokens,prefix_cache_hit_rate,queued_time,prefill_time,inference_time,decode_time,max_tokens_param
chatcmpl-df164093c69343a2a06631c0515166b5,9,stop,197.1024467945099,5792,416,96,0.016574585635359115,103.22437553387135,4.499950601020828,93.33658395009115,88.83663334907033,8192
chatcmpl-49c4abdd54d4490690754962f44e1a93,9,stop,204.7912459373474,11005,372,96,0.008723307587460245,110.52916830196045,7.510609052143991,93.72173998015933,86.21113092801534,8192
chatcmpl-4dfd5fc61bde4f5d842c837e87f7a9ff,8,stop,214.46642184257507,18176,612,320,0.017605633802816902,32.58375257696025,20.56686958204955,179.54411586816423,158.97724628611468,8192
chatcmpl-5cd6a77f33084da7a619059eb7e2f267,5,stop,198.2023537158966,4379,47,944,0.21557433203927837,185.07522508502007,5.345801057992503,7.694677093997598,2.3488760360050946,10000
chatcmpl-9cba590cd81c4cdcb662d14250addaba,8,stop,235.22933769226074,14681,406,96,0.006539064096451196,131.48487215302885,16.35854036011733,103.714651721064,87.35611136094667,8192
chatcmpl-c1080812ccc94131958173284d039a3c,7,stop,219.17004919052124,2203,74,944,0.42850658193372676,141.17576456605457,5.1323877540417016,74.10311530483887,68.97072755079716,10000
chatcmpl-89b2eea5baa6449bb1ee8a0b3d459875,9,stop,163.26321721076965,2552,127,944,0.36990595611285265,84.60463682515547,5.12652926100418,73.17358096898533,68.04705170798115,10000
chatcmpl-23f24c1978ba4daca03239d4db8bc7e1,8,stop,119.60533666610718,15335,122,944,0.06155852624714705,84.50898561393842,17.236339207040146,32.575034907087684,15.338695700047538,10000
chatcmpl-7b91e7ddd7db4f229d619609c62ee025,7,stop,248.41208958625793,2438,138,944,0.38720262510254305,158.12076269299723,5.1323877540417016,84.91953857988119,79.78715082583949,10000
chatcmpl-8ec56377c808427392d036b0255c3c71,3,stop,334.4299499988556,1920,215,944,0.49166666666666664,177.38722661300562,4.238192738033831,156.98445512913167,152.74626239109784,10000
